gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000012174,694.7443917,0.186809878,0.236440524,0.790092469,0.429473768,0.815763821
ENSG00000012211,969.9784475,0.228877627,0.236148735,0.969209625,0.33244061,0.748342055
ENSG00000012223,1.263616857,-0.120721861,0.488904891,-0.246922997,0.804967818,NA
ENSG00000012232,4527.06525,-0.047054518,0.222881402,-0.211119085,0.832794348,0.958558183
ENSG00000012660,2724.783221,0.595622049,0.218695965,2.723516405,0.006459101,0.084966612
ENSG00000012779,4.360307293,-0.129017733,0.607157638,-0.212494622,0.831721173,0.958328997
ENSG00000012817,36.46351688,0.181081668,0.433946474,0.417290332,0.676466059,0.916997709
ENSG00000012822,3329.595142,-0.70176254,0.275750164,-2.544921571,0.010930228,0.123405006
ENSG00000012963,671.2209645,0.636533275,0.322775684,1.972060804,0.048602666,0.307389867
ENSG00000012983,1372.64933,-0.370158722,0.275416857,-1.343994429,0.178950189,0.596580508
ENSG00000013016,549.4577036,-1.025857561,0.304940883,-3.364119465,0.000767883,0.017368825
ENSG00000013275,3635.903161,-0.019380748,0.268098619,-0.072289623,0.942371423,0.985161181
ENSG00000013288,1983.720503,-0.245825324,0.28350513,-0.867093038,0.385891035,0.786311219
ENSG00000013293,0.295840132,-0.00632072,0.332044137,-0.019035782,0.98481256,NA
ENSG00000013297,83.58256125,-0.526452251,0.53033514,-0.992678425,NA,NA
ENSG00000013306,7616.195964,0.059079789,0.205135913,0.288003149,0.773344328,0.94272619
ENSG00000013364,9489.168681,-0.555393494,0.24052082,-2.309128557,0.020936449,0.187717868
ENSG00000013374,2132.266238,-0.000959619,0.211885632,-0.004528949,0.996386434,0.999405755
ENSG00000013375,896.2664357,-0.28811796,0.308280147,-0.934597841,0.349995592,0.760503018
ENSG00000013392,78.92050681,-0.586571437,0.40452014,-1.450042604,0.147046639,0.547500629
ENSG00000013441,871.8815391,-0.666992077,0.336510899,-1.982081647,0.047470103,0.304089604
ENSG00000013503,584.5702861,0.146459872,0.256768056,0.570397556,0.568408087,0.881056806
ENSG00000013523,935.6050108,-0.248559862,0.225027343,-1.104576264,0.269343241,0.698885446
ENSG00000013561,1883.242983,-0.245663348,0.273907929,-0.896882935,0.369781387,0.775156837
ENSG00000013563,452.579592,-0.069600237,0.295963921,-0.235164598,0.814080982,0.95210856
ENSG00000013573,396.9705857,0.693183579,0.402836642,1.720756027,0.085295105,0.41953923
ENSG00000013583,1080.364204,0.274089802,0.268900065,1.019299874,0.308060624,0.731292541
ENSG00000013588,8797.081411,-0.040931911,0.592716155,-0.0690582,0.944943293,0.985723546
ENSG00000013619,84.60746575,0.038118811,0.338903069,0.11247703,0.910445182,0.978438713
ENSG00000013725,4.554075948,-0.818668893,0.604302764,-1.354732994,0.175502642,0.591357985
ENSG00000013810,1361.249412,2.158780326,0.425196043,5.077141151,3.83E-07,3.63E-05
ENSG00000014123,1034.670983,-0.132006747,0.335288778,-0.393710603,0.693794712,0.923826492
ENSG00000014138,518.785109,1.300356886,0.389843034,3.335590921,0.000851183,0.018752393
ENSG00000014164,970.6237175,0.144854321,0.23070016,0.627889987,0.530076011,0.864972866
ENSG00000014216,26415.94835,0.023543674,0.225301723,0.104498421,0.916773821,0.980013137
ENSG00000014257,22.57930658,0.736954016,0.514283045,1.432973578,0.151865388,0.553169588
ENSG00000014641,3382.372221,0.435585231,0.22443942,1.940769718,0.052286216,0.322793636
ENSG00000014824,1917.475296,-0.063852564,0.257485295,-0.247985285,0.804145792,0.948609109
ENSG00000014914,260.0907289,0.288454764,0.414414571,0.696053625,0.486395247,0.846695025
ENSG00000014919,1157.656544,-0.123770767,0.229804203,-0.538592268,0.590168224,0.885842007
ENSG00000015133,753.5571941,0.497782081,0.256140451,1.943395037,0.051968446,0.321629453
ENSG00000015153,395.4950748,-0.129811051,0.248487067,-0.522405663,0.601387914,0.890615837
ENSG00000015171,2107.89834,-0.029156997,0.207502179,-0.140514175,0.888253754,0.973323959
ENSG00000015285,8.384643113,0.112226434,0.585972328,0.19152173,0.848116858,0.961688416
ENSG00000015413,1.585592236,0.121312567,0.508317119,0.238655285,0.811372892,NA
ENSG00000015475,1249.392925,-0.119885697,0.316742015,-0.378496352,0.705061903,0.926478121
ENSG00000015479,6499.733551,-0.001717993,0.235443979,-0.007296824,0.994178028,0.999078665
ENSG00000015520,5.357410843,-0.163056169,0.589633233,-0.276538295,0.782134651,0.943627963
ENSG00000015532,1706.755565,-0.476830644,0.281305662,-1.695062373,0.090063589,0.431731015
ENSG00000015568,0.379974889,-0.00632072,0.332044137,-0.019035782,0.98481256,NA
ENSG00000015592,6.16660697,-1.121056642,0.562745029,-1.992121804,NA,NA
ENSG00000015676,4192.87789,0.038518954,0.220349766,0.174808235,0.861230317,0.965998141
ENSG00000016082,69.37689993,1.962838823,0.563407985,3.483867599,0.000494224,0.01254318
ENSG00000016391,13.42773156,-1.752193559,0.559371286,-3.132433866,0.001733635,0.032419785
ENSG00000016402,226.6566883,1.256005931,0.448997144,2.797358394,0.005152235,0.071957858
ENSG00000016490,9.398690431,0.146427652,0.588493959,0.248817596,0.803501879,0.948339173
ENSG00000016602,123.0864882,-1.153812478,0.565774296,-2.039351179,0.041414991,0.281990073
ENSG00000016864,855.4321738,-0.042579912,0.216927808,-0.196286095,0.844386244,0.961341874
ENSG00000017260,2437.931685,-0.416272032,0.217871909,-1.910627369,0.056052485,0.335263432
ENSG00000017427,0.762201201,0.240164803,0.406061487,0.59144935,0.554219383,NA
ENSG00000017483,3798.589566,-0.369085605,0.277079619,-1.332056131,0.182841744,0.601233816
ENSG00000017797,5986.819812,-0.091957668,0.218668717,-0.420534172,0.674095271,0.916434422
ENSG00000018189,1145.819269,-0.15107538,0.287026499,-0.526346456,0.598647511,0.889751032
ENSG00000018236,1291.885489,-0.673577834,0.480331487,-1.402318716,0.160820094,0.568998577
ENSG00000018280,23.29119348,0.149827345,0.484562492,0.309201284,0.757168417,0.938263203
ENSG00000018408,2133.059889,0.641259929,0.309409247,2.072529941,0.038216047,0.269864337
ENSG00000018510,2624.735859,0.16723568,0.251765891,0.664250742,0.506529842,0.855795211
ENSG00000018607,0.550345301,0.069635877,0.333866231,0.208574184,0.834780666,NA
ENSG00000018610,763.8754761,-0.006476651,0.235031133,-0.027556566,0.978015824,0.996759018
ENSG00000018625,12.0063786,-1.725720791,0.604807071,-2.853340961,NA,NA
ENSG00000018699,882.5561555,0.540257378,0.337662022,1.599994499,0.109599804,0.476474792
ENSG00000018869,79.23504711,-0.519350495,0.43737237,-1.187433251,0.235056771,0.662679336
ENSG00000019102,3.61427592,-0.211553994,0.586043049,-0.360987123,0.718109073,NA
ENSG00000019144,1967.54179,-0.932323566,0.229700923,-4.058858603,4.93E-05,0.002012543
ENSG00000019169,53.19672041,-0.198480775,0.417999265,-0.474835224,0.634904424,0.9040405
ENSG00000019186,303.1725913,-0.888413025,0.39081382,-2.273238505,0.023011811,0.199262274
ENSG00000019485,250.4113156,-0.117375193,0.283686581,-0.413749542,0.679057541,0.917782223
ENSG00000019505,0.419208953,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000019549,4986.061944,0.066773114,0.229483488,0.290971322,0.771073253,0.942365198
ENSG00000019582,65.60038523,-1.448613742,0.533935369,-2.713088186,0.006665936,0.086770451
ENSG00000019991,0.522289385,0.076500767,0.365232745,0.209457581,0.834091046,NA
ENSG00000019995,620.5416376,-0.279264013,0.218220525,-1.279733029,0.200639044,0.623179707
ENSG00000020129,1303.598761,-0.489749326,0.276569921,-1.770797509,0.07659438,0.39694345
ENSG00000020181,116.1759565,0.148712728,0.578371208,0.257123324,NA,NA
ENSG00000020256,1299.752402,-0.280035433,0.221532526,-1.264082699,0.206200346,0.629776247
ENSG00000020426,765.5966504,0.119595774,0.22932021,0.521523043,0.602002458,0.890682784
ENSG00000020577,3558.383145,-0.633049526,0.272197318,-2.325700822,0.020034517,0.1824451
ENSG00000020633,140.0669971,-0.737689379,0.557952346,-1.322136891,0.186122571,0.604766352
ENSG00000020922,571.5554713,0.298616554,0.321637459,0.928425922,0.353186677,0.764074068
ENSG00000021300,15.0089274,-1.756312785,0.589097002,-2.981364321,0.002869672,0.046807848
ENSG00000021355,2335.839989,1.056291223,0.352537855,2.996249081,0.002733231,0.045062106
ENSG00000021461,2.156201038,-0.47200389,0.496878766,-0.949937736,0.342143891,NA
ENSG00000021488,3.586996996,-0.140014269,0.605669036,-0.231172902,0.817180481,NA
ENSG00000021574,532.8731913,-0.163029807,0.255679506,-0.637633456,0.523712312,0.863433016
ENSG00000021645,22.49285468,0.332622416,0.539905721,0.616074998,0.537845022,0.870016852
ENSG00000021762,624.8765572,-0.508465957,0.359545932,-1.414189153,0.157306372,0.562361102
ENSG00000021776,1708.471893,0.138933287,0.238155731,0.583371587,0.559643181,0.877844802
ENSG00000021826,603.6445708,0.033135924,0.314557446,0.105341406,0.916104908,0.979859616
ENSG00000022267,2340.382081,0.537370153,0.397990383,1.35020889,0.176948987,0.593367765
ENSG00000022277,2443.157236,0.039041759,0.213144839,0.183170091,0.854664561,0.964029299
ENSG00000022556,1640.749179,-0.296099604,0.579398946,-0.511046157,0.609318737,0.893101184
ENSG00000022567,276.3949004,0.180344845,0.29664461,0.607949172,0.543221185,0.872480683
ENSG00000022840,7144.974992,-0.062220309,0.227536216,-0.273452333,0.784505529,0.943943777
ENSG00000022976,365.8528227,-0.027520832,0.244661222,-0.112485466,0.910438493,0.978438713
ENSG00000023041,562.891416,0.536474787,0.240062348,2.234731066,0.02543501,0.211332355
ENSG00000023171,12.53722613,-0.199010586,0.577866011,-0.344388807,NA,NA
ENSG00000023191,10741.43742,0.066220734,0.283771111,0.233359673,0.815482125,0.952589861
ENSG00000023228,3904.556642,0.011289656,0.192109604,0.058766745,0.953137897,0.988385495
ENSG00000023287,2151.600769,-0.444274607,0.31318457,-1.418571184,0.156024072,0.559988362
ENSG00000023318,1768.322588,-0.152967055,0.236286527,-0.647379505,0.517386357,0.861201865
ENSG00000023330,2304.976618,0.276357903,0.256122427,1.079007041,0.280584589,0.707536423
ENSG00000023445,375.9060842,0.092224453,0.333639188,0.276419725,0.782225708,0.943627963
ENSG00000023516,3005.22639,-0.16311596,0.214251762,-0.761328442,0.446460916,0.825682003
ENSG00000023572,357.1125609,0.292928852,0.253403466,1.155978079,0.247690123,0.676865601
ENSG00000023608,428.6692207,-0.395708941,0.244017056,-1.621644596,0.104879468,0.465937514
ENSG00000023697,1539.514498,0.128532782,0.215294888,0.597008054,0.550502003,0.874820777
ENSG00000023734,6854.844242,-0.037180404,0.202439855,-0.183661484,0.854279026,0.963960554
ENSG00000023839,121.7679845,-0.233096949,0.409028102,-0.569880036,0.568759066,0.881056806
ENSG00000023892,1056.438828,1.045541515,0.319588202,3.271527258,0.001069683,0.022227087
ENSG00000023902,179.349061,0.08872358,0.356293983,0.249017901,0.803346934,0.948302661
ENSG00000023909,786.4854945,-0.490524466,0.279509773,-1.754945672,0.079268601,0.402630313
ENSG00000024048,2013.347338,-0.277131309,0.241426124,-1.147892799,0.251012821,0.680162561
ENSG00000024422,15728.14315,-0.144676781,0.210467688,-0.687406138,0.491826831,0.848438559
ENSG00000024526,309.3848257,2.303506856,0.488684569,4.713688546,2.43E-06,0.00016823
ENSG00000024862,333.0669505,0.018255269,0.229863353,0.07941792,0.936700216,0.984086168
ENSG00000025039,149.1973354,-1.17481959,0.538464224,-2.181796927,0.029124523,0.229811414
ENSG00000025156,320.2089279,0.130920444,0.34815543,0.376040219,0.706886996,0.927404073
ENSG00000025293,3324.676937,-0.314861428,0.227237921,-1.385602485,0.165868319,0.576799601
ENSG00000025423,9.35546119,-0.040744691,0.587260305,-0.069380972,0.944686375,0.985650885
ENSG00000025434,276.1097783,0.497721613,0.352782499,1.410845531,0.158290166,0.564346858
ENSG00000025708,1385.382028,0.55183231,0.319516671,1.727084563,0.084152477,0.417533817
ENSG00000025770,934.7930656,1.376239791,0.356222448,3.863428028,0.000111807,0.003843536
ENSG00000025772,1307.128973,0.427679926,0.226387019,1.889153929,0.058871206,0.343861456
ENSG00000025796,3280.391041,-0.094161085,0.27569139,-0.34154525,0.732693146,0.934341575
ENSG00000025800,6792.830896,0.005237451,0.18939873,0.02765304,0.977938878,0.996756944
ENSG00000026025,2748.123272,-1.033522103,0.455421212,-2.269376295,0.023245452,0.200327318
ENSG00000026036,26.2662927,0.434160171,0.513995946,0.844676256,0.39829162,0.794779999
ENSG00000026103,876.8345359,0.031560002,0.260578169,0.121115294,0.903599716,0.97681962
ENSG00000026297,253.0858272,-0.519517026,0.304284939,-1.707337298,0.087759377,0.426296527
ENSG00000026508,27888.04818,-0.070670276,0.229185308,-0.308354303,0.75781275,0.938475984
ENSG00000026559,1159.679472,-0.757321373,0.410194007,-1.846251677,0.064855671,0.360091077
ENSG00000026652,331.0532334,0.140329026,0.273369796,0.513330397,0.607720224,0.892206345
ENSG00000026751,957.0588758,-0.022592755,0.413545944,-0.05463179,0.956431812,0.989933269
ENSG00000026950,162.8711638,-0.121335531,0.286898881,-0.422920893,0.672352978,0.916142061
ENSG00000027001,960.3110606,0.346745803,0.248730112,1.394064432,0.163298148,0.573588347
ENSG00000027075,679.703867,-0.06968438,0.294206219,-0.236855563,0.812768844,0.951809318
ENSG00000027644,0.604969983,0.126948597,0.336524302,0.377234561,0.705999299,NA
ENSG00000027697,2638.418104,-0.326501579,0.266175213,-1.226641561,0.219957341,0.645574119
ENSG00000027847,995.9546019,0.024756855,0.221683057,0.1116768,0.911079675,0.978570608
ENSG00000027869,553.1121115,1.44601789,0.462541671,3.126243493,0.001770549,0.032893891
ENSG00000028116,818.3854108,0.235915151,0.22536352,1.046820495,0.295182376,0.720633092
ENSG00000028137,3.44384154,-0.272618278,0.582284711,-0.468187251,0.639650689,NA
ENSG00000028203,2950.521142,0.013132276,0.255426963,0.051413036,0.958996397,0.991165496
ENSG00000028277,283.4404661,-0.959806866,0.500638467,-1.917165638,0.055216892,0.332939637
ENSG00000028310,1108.352098,0.316332526,0.229543436,1.378094411,0.168174141,0.580377091
ENSG00000028528,4111.986196,0.009776571,0.195010309,0.050133613,0.960015914,0.991684489
ENSG00000028839,466.9684142,-0.076468851,0.236406555,-0.323463328,0.746344376,0.936213542
ENSG00000029153,2284.410849,1.28555027,0.268484205,4.78817839,1.68E-06,0.000129417
ENSG00000029363,2499.543174,-0.161117978,0.253783136,-0.634864792,0.525516601,0.863776252
ENSG00000029364,2929.622296,-0.332031213,0.207433453,-1.600663773,0.109451409,0.476050287
ENSG00000029534,24.98953519,-0.459061963,0.480206911,-0.955967006,0.339088904,0.752881695
ENSG00000029639,521.324212,0.040876709,0.251360009,0.162622164,0.870815935,0.968577921
ENSG00000029725,1894.650907,-0.103429899,0.255852564,-0.404255862,0.686024579,0.920097637
ENSG00000029993,3222.056846,-0.818092393,0.213615183,-3.829748345,0.000128274,0.004300863
ENSG00000030066,1442.866725,0.899537549,0.271688352,3.310916874,0.000929908,0.019935472
ENSG00000030110,1628.860969,0.271753647,0.27387467,0.992255495,0.321072908,0.739774779
ENSG00000030304,0.834974293,0.213137213,0.420622616,0.506718385,0.612352429,NA
ENSG00000030419,773.0406217,0.396878064,0.367057294,1.081242823,0.279589114,0.706636649
ENSG00000030582,20272.8339,-0.428809526,0.256157414,-1.674007871,0.094129053,0.441873751
ENSG00000031003,475.8961011,-0.389711234,0.305635537,-1.275084822,0.202279221,0.624895169
ENSG00000031081,354.3913641,-0.271675858,0.34602236,-0.785139602,0.432371723,0.816345552
ENSG00000031691,243.6510376,1.081215085,0.39610743,2.72960062,0.006341109,0.083857594
ENSG00000031698,8883.56533,0.097414828,0.251375472,0.387527183,0.698365965,0.924856549
ENSG00000031823,2103.086653,0.294659692,0.237296858,1.241734487,0.214334541,0.639106555
ENSG00000032219,450.5909349,-0.336558824,0.314957161,-1.068586037,0.285256243,0.711763612
ENSG00000032389,1321.916506,0.0090212,0.22223429,0.040593196,0.967620209,0.99307512
ENSG00000032444,4221.389413,-0.248389365,0.22094563,-1.124210351,0.260923799,0.690429323
ENSG00000032742,208.2835191,0.172670066,0.296590912,0.582182594,0.560443696,0.877844802
ENSG00000033011,531.7399355,0.24028226,0.290444493,0.8272915,0.40807186,0.800153507
ENSG00000033030,514.1012211,0.251136952,0.231140178,1.086513622,0.277251818,0.705222187
ENSG00000033050,3667.394738,0.021086783,0.27565091,0.076498143,0.939022791,0.984418268
ENSG00000033100,2162.726111,-0.540373509,0.278573998,-1.93978445,0.052405891,0.323148906
ENSG00000033122,14.17936918,-0.076606797,0.559163593,-0.137002477,0.891028837,0.973884773
ENSG00000033170,337.3752061,0.003839119,0.315889297,0.012153368,0.990303254,0.998778528
ENSG00000033178,3218.072082,0.175027521,0.317483673,0.551296133,0.581430689,0.883263592
ENSG00000033327,1045.820566,-0.599873259,0.358834191,-1.671728263,0.094577918,0.442682449
ENSG00000033627,2555.089318,-0.87037138,0.250315077,-3.477103295,0.000506863,0.012826777
ENSG00000033800,1947.537956,-0.320362716,0.304318802,-1.052720748,0.292468997,0.717960377
ENSG00000033867,1655.521851,-0.500534604,0.38703875,-1.293241576,0.19592752,0.617518095
ENSG00000034053,227.1557853,-0.773716558,0.307781282,-2.513851893,0.011942057,0.130608465
ENSG00000034152,2728.815732,-0.492264774,0.216164018,-2.277274348,0.022769848,0.198287902
ENSG00000034239,28.01642153,0.756551517,0.527675538,1.433743772,0.151645396,0.552739697
ENSG00000034510,59587.76787,0.112767108,0.229640516,0.491059288,0.623384515,0.899453817
ENSG00000034533,87.09841915,0.235362353,0.314290605,0.74886856,0.453936432,0.829564872
ENSG00000034677,1479.316938,-0.690312676,0.25147436,-2.745061869,0.006049949,0.080757899
ENSG00000034693,680.5916261,0.06503968,0.217845605,0.298558606,0.765276853,0.941029966
ENSG00000034713,2592.517834,-0.317656463,0.229484425,-1.384217959,0.166291726,0.577382498
ENSG00000034971,0.764040131,-0.317360627,0.364552841,-0.870547671,0.384001179,NA
ENSG00000035115,1888.641719,0.130945733,0.273726037,0.478382453,0.63237802,0.903505637
ENSG00000035141,1000.699601,0.692441937,0.281227997,2.462208398,0.013808441,0.142956686
ENSG00000035403,7420.13126,-0.45213722,0.259611088,-1.74159441,0.08157944,0.409253434
ENSG00000035499,563.8731081,0.857104469,0.276802211,3.096450946,0.001958523,0.035395587
ENSG00000035664,428.4343696,-0.514963276,0.272198684,-1.891865413,0.058508915,0.343330452
ENSG00000035681,1253.267692,0.208735263,0.206888448,1.008926622,0.313009827,0.734569822
ENSG00000035687,1781.926787,0.210158387,0.244228977,0.860497348,0.389514945,0.788776878
ENSG00000035862,2004.651308,-1.722862389,0.414110439,-4.160393527,3.18E-05,0.001418679
ENSG00000035928,1943.625614,0.248020696,0.236469027,1.048850663,0.294246856,0.719486602
ENSG00000036054,1773.8578,-0.22942834,0.260233007,-0.881626596,0.377978768,0.78083456
ENSG00000036257,2645.214837,-0.06690205,0.248279606,-0.269462528,0.787573775,0.944182578
ENSG00000036448,19.44594944,-0.57392543,0.598413966,-0.9590776,0.337519654,0.752014865
